order_date,sku,product_name,quantity_sold,unit_price,unit_cost,revenue,cost,profit,region,channel,customer_segment
2026-04-28,SKU-016,Massage Ball,6,16,7.68,96,46.08,49.92,West,Wholesale,New
2026-04-28,SKU-017,Compression Sleeve,10,22,11.66,220,116.6,103.4,North,Retail,VIP
2026-04-28,SKU-018,Training Cone,7,28,16.24,196,113.68,82.32,West,Amazon,Returning
2026-04-28,SKU-019,Water Filter,9,34,16.32,306,146.88,159.12,North,Wholesale,New
2026-04-28,SKU-020,Energy Gel,16,40,21.2,640,339.2,300.8,Online,Retail,Wholesale
2026-04-29,SKU-001,Hydration Bottle,2,10,4.8,20,9.6,10.4,East,Shopify,VIP
2026-04-29,SKU-002,Protein Bar Box,3,16,8.48,48,25.44,22.56,East,Retail,New
2026-04-29,SKU-003,Yoga Mat,6,22,12.76,132,76.56,55.44,North,Amazon,New
2026-04-29,SKU-004,Running Socks,5,28,13.44,140,67.2,72.8,West,Retail,Wholesale
2026-04-29,SKU-005,Smart Scale,4,34,18.02,136,72.08,63.92,North,Shopify,VIP
2026-04-29,SKU-006,Resistance Bands,17,12,6.96,204,118.32,85.68,East,Wholesale,VIP
2026-04-29,SKU-007,Meal Prep Container,11,18,8.64,198,95.04,102.96,East,Shopify,New
2026-04-29,SKU-008,Trail Mix Pack,2,24,12.72,48,25.44,22.56,North,Shopify,Returning
2026-04-29,SKU-009,Vitamin Organizer,4,30,17.4,120,69.6,50.4,Online,Wholesale,VIP
2026-04-29,SKU-010,Foam Roller,12,36,17.28,432,207.36,224.64,Online,Shopify,New
2026-04-29,SKU-011,Sports Towel,7,14,7.42,98,51.94,46.06,South,Retail,Returning
2026-04-29,SKU-012,Electrolyte Pack,13,20,11.6,260,150.8,109.2,East,Shopify,Returning
2026-04-29,SKU-013,Knee Support,11,26,12.48,286,137.28,148.72,West,Shopify,New
2026-04-29,SKU-014,Gym Gloves,13,32,16.96,416,220.48,195.52,Online,Retail,VIP
2026-04-29,SKU-015,Jump Rope,9,38,22.04,342,198.36,143.64,East,Wholesale,New
2026-04-29,SKU-016,Massage Ball,11,16,7.68,176,84.48,91.52,South,Wholesale,Returning
2026-04-29,SKU-017,Compression Sleeve,11,22,11.66,242,128.26,113.74,South,Retail,Returning
2026-04-29,SKU-018,Training Cone,7,28,16.24,196,113.68,82.32,South,Wholesale,New
2026-04-29,SKU-019,Water Filter,18,34,16.32,612,293.76,318.24,North,Wholesale,New
2026-04-29,SKU-020,Energy Gel,17,40,21.2,680,360.4,319.6,Online,Wholesale,Returning
2026-04-30,SKU-001,Hydration Bottle,1,10,4.8,10,4.8,5.2,North,Shopify,Returning
2026-04-30,SKU-002,Protein Bar Box,1,16,8.48,16,8.48,7.52,North,Amazon,New
2026-04-30,SKU-003,Yoga Mat,3,22,12.76,66,38.28,27.72,East,Retail,New
2026-04-30,SKU-004,Running Socks,6,28,13.44,168,80.64,87.36,West,Amazon,New
2026-04-30,SKU-005,Smart Scale,11,34,18.02,374,198.22,175.78,South,Amazon,VIP
2026-04-30,SKU-006,Resistance Bands,6,12,6.96,72,41.76,30.24,South,Amazon,Returning
2026-04-30,SKU-007,Meal Prep Container,12,18,8.64,216,103.68,112.32,South,Amazon,New
2026-04-30,SKU-008,Trail Mix Pack,2,24,12.72,48,25.44,22.56,South,Retail,Returning
2026-04-30,SKU-009,Vitamin Organizer,2,30,17.4,60,34.8,25.2,South,Retail,VIP
2026-04-30,SKU-010,Foam Roller,5,36,17.28,180,86.4,93.6,North,Wholesale,New
2026-04-30,SKU-011,Sports Towel,10,14,7.42,140,74.2,65.8,North,Retail,VIP
2026-04-30,SKU-012,Electrolyte Pack,8,20,11.6,160,92.8,67.2,North,Amazon,Returning
2026-04-30,SKU-013,Knee Support,16,26,12.48,416,199.68,216.32,Online,Amazon,New
2026-04-30,SKU-014,Gym Gloves,15,32,16.96,480,254.4,225.6,Online,Retail,Returning
2026-04-30,SKU-016,Massage Ball,6,16,7.68,96,46.08,49.92,Online,Shopify,VIP
2026-04-30,SKU-017,Compression Sleeve,8,22,11.66,176,93.28,82.72,North,Retail,Returning
2026-04-30,SKU-018,Training Cone,15,28,16.24,420,243.6,176.4,North,Amazon,Returning
2026-04-30,SKU-019,Water Filter,10,34,16.32,340,163.2,176.8,South,Amazon,New
2026-04-30,SKU-020,Energy Gel,17,40,21.2,680,360.4,319.6,North,Wholesale,New
2026-05-01,SKU-001,Hydration Bottle,4,10,4.8,40,19.2,20.8,East,Amazon,Returning
2026-05-01,SKU-002,Protein Bar Box,3,16,8.48,48,25.44,22.56,Online,Shopify,Returning
2026-05-01,SKU-003,Yoga Mat,3,22,12.76,66,38.28,27.72,South,Retail,New
2026-05-01,SKU-004,Running Socks,5,28,13.44,140,67.2,72.8,Online,Shopify,VIP
2026-05-01,SKU-006,Resistance Bands,7,12,6.96,84,48.72,35.28,East,Amazon,New
2026-05-01,SKU-007,Meal Prep Container,12,18,8.64,216,103.68,112.32,West,Shopify,Returning
2026-05-01,SKU-008,Trail Mix Pack,8,24,12.72,192,101.76,90.24,Online,Shopify,New
2026-05-01,SKU-009,Vitamin Organizer,3,30,17.4,90,52.2,37.8,West,Retail,New
2026-05-01,SKU-010,Foam Roller,5,36,17.28,180,86.4,93.6,Online,Shopify,Returning
2026-05-01,SKU-011,Sports Towel,9,14,7.42,126,66.78,59.22,North,Shopify,Wholesale
2026-05-01,SKU-012,Electrolyte Pack,6,20,11.6,120,69.6,50.4,Online,Retail,New
2026-05-01,SKU-013,Knee Support,12,26,12.48,312,149.76,162.24,South,Retail,VIP
2026-05-01,SKU-015,Jump Rope,5,38,22.04,190,110.2,79.8,Online,Wholesale,Returning
2026-05-01,SKU-016,Massage Ball,9,16,7.68,144,69.12,74.88,South,Shopify,New
2026-05-01,SKU-017,Compression Sleeve,12,22,11.66,264,139.92,124.08,North,Wholesale,New
2026-05-01,SKU-018,Training Cone,13,28,16.24,364,211.12,152.88,East,Shopify,New
2026-05-01,SKU-019,Water Filter,17,34,16.32,578,277.44,300.56,Online,Amazon,Returning
2026-05-01,SKU-020,Energy Gel,17,40,21.2,680,360.4,319.6,North,Shopify,New
2026-05-02,SKU-001,Hydration Bottle,4,10,4.8,40,19.2,20.8,South,Shopify,Returning
2026-05-02,SKU-002,Protein Bar Box,6,16,8.48,96,50.88,45.12,West,Shopify,New
2026-05-02,SKU-003,Yoga Mat,5,22,12.76,110,63.8,46.2,West,Shopify,New
2026-05-02,SKU-005,Smart Scale,6,34,18.02,204,108.12,95.88,East,Amazon,Returning
2026-05-02,SKU-006,Resistance Bands,12,12,6.96,144,83.52,60.48,North,Amazon,Returning
2026-05-02,SKU-007,Meal Prep Container,12,18,8.64,216,103.68,112.32,East,Retail,Returning
2026-05-02,SKU-008,Trail Mix Pack,3,24,12.72,72,38.16,33.84,West,Amazon,Wholesale
2026-05-02,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,East,Retail,Returning
2026-05-02,SKU-011,Sports Towel,4,14,7.42,56,29.68,26.32,West,Wholesale,Wholesale
2026-05-02,SKU-012,Electrolyte Pack,16,20,11.6,320,185.6,134.4,North,Retail,New
2026-05-02,SKU-013,Knee Support,20,26,12.48,520,249.6,270.4,North,Shopify,New
2026-05-02,SKU-015,Jump Rope,8,38,22.04,304,176.32,127.68,Online,Retail,VIP
2026-05-02,SKU-016,Massage Ball,7,16,7.68,112,53.76,58.24,Online,Amazon,VIP
2026-05-02,SKU-017,Compression Sleeve,8,22,11.66,176,93.28,82.72,East,Amazon,Returning
2026-05-02,SKU-018,Training Cone,12,28,16.24,336,194.88,141.12,East,Shopify,Returning
2026-05-02,SKU-019,Water Filter,24,34,16.32,816,391.68,424.32,North,Wholesale,Returning
2026-05-02,SKU-020,Energy Gel,30,40,21.2,1200,636.0,564.0,South,Shopify,New
2026-05-03,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,North,Retail,Returning
2026-05-03,SKU-002,Protein Bar Box,4,16,8.48,64,33.92,30.08,South,Retail,New
2026-05-03,SKU-003,Yoga Mat,6,22,12.76,132,76.56,55.44,North,Wholesale,Returning
2026-05-03,SKU-004,Running Socks,6,28,13.44,168,80.64,87.36,West,Shopify,Returning
2026-05-03,SKU-005,Smart Scale,13,34,18.02,442,234.26,207.74,Online,Wholesale,New
2026-05-03,SKU-006,Resistance Bands,11,12,6.96,132,76.56,55.44,Online,Amazon,Returning
2026-05-03,SKU-007,Meal Prep Container,14,18,8.64,252,120.96,131.04,North,Shopify,VIP
2026-05-03,SKU-008,Trail Mix Pack,4,24,12.72,96,50.88,45.12,East,Retail,Returning
2026-05-03,SKU-009,Vitamin Organizer,10,30,17.4,300,174.0,126.0,East,Wholesale,Returning
2026-05-03,SKU-010,Foam Roller,7,36,17.28,252,120.96,131.04,North,Amazon,Returning
2026-05-03,SKU-011,Sports Towel,5,14,7.42,70,37.1,32.9,North,Wholesale,New
2026-05-03,SKU-012,Electrolyte Pack,17,20,11.6,340,197.2,142.8,West,Retail,New
2026-05-03,SKU-013,Knee Support,13,26,12.48,338,162.24,175.76,East,Amazon,Wholesale
2026-05-03,SKU-014,Gym Gloves,19,32,16.96,608,322.24,285.76,North,Amazon,Returning
2026-05-03,SKU-015,Jump Rope,4,38,22.04,152,88.16,63.84,Online,Retail,Wholesale
2026-05-03,SKU-016,Massage Ball,3,16,7.68,48,23.04,24.96,North,Wholesale,Returning
2026-05-03,SKU-017,Compression Sleeve,10,22,11.66,220,116.6,103.4,East,Shopify,New
2026-05-03,SKU-018,Training Cone,16,28,16.24,448,259.84,188.16,East,Amazon,VIP
2026-05-03,SKU-019,Water Filter,25,34,16.32,850,408.0,442.0,North,Wholesale,Returning
2026-05-04,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,Online,Amazon,New
2026-05-04,SKU-002,Protein Bar Box,6,16,8.48,96,50.88,45.12,North,Amazon,Returning
2026-05-04,SKU-003,Yoga Mat,6,22,12.76,132,76.56,55.44,North,Retail,New
2026-05-04,SKU-004,Running Socks,8,28,13.44,224,107.52,116.48,East,Amazon,New
2026-05-04,SKU-005,Smart Scale,2,34,18.02,68,36.04,31.96,West,Amazon,New
2026-05-04,SKU-006,Resistance Bands,13,12,6.96,156,90.48,65.52,Online,Wholesale,VIP
2026-05-04,SKU-007,Meal Prep Container,16,18,8.64,288,138.24,149.76,North,Wholesale,New
2026-05-04,SKU-008,Trail Mix Pack,1,24,12.72,24,12.72,11.28,West,Retail,VIP
2026-05-04,SKU-009,Vitamin Organizer,4,30,17.4,120,69.6,50.4,East,Wholesale,Returning
2026-05-04,SKU-010,Foam Roller,2,36,17.28,72,34.56,37.44,South,Retail,Returning
2026-05-04,SKU-012,Electrolyte Pack,9,20,11.6,180,104.4,75.6,East,Retail,New
2026-05-04,SKU-013,Knee Support,14,26,12.48,364,174.72,189.28,South,Wholesale,Returning
2026-05-04,SKU-014,Gym Gloves,24,32,16.96,768,407.04,360.96,East,Wholesale,New
2026-05-04,SKU-015,Jump Rope,5,38,22.04,190,110.2,79.8,East,Amazon,New
2026-05-04,SKU-016,Massage Ball,7,16,7.68,112,53.76,58.24,East,Wholesale,New
2026-05-04,SKU-017,Compression Sleeve,11,22,11.66,242,128.26,113.74,East,Wholesale,New
2026-05-04,SKU-019,Water Filter,14,34,16.32,476,228.48,247.52,North,Amazon,New
2026-05-04,SKU-020,Energy Gel,9,40,21.2,360,190.8,169.2,South,Amazon,Returning
2026-05-05,SKU-001,Hydration Bottle,5,10,4.8,50,24.0,26.0,West,Amazon,Returning
2026-05-05,SKU-002,Protein Bar Box,6,16,8.48,96,50.88,45.12,West,Retail,Returning
2026-05-05,SKU-003,Yoga Mat,14,22,12.76,308,178.64,129.36,North,Retail,Returning
2026-05-05,SKU-004,Running Socks,4,28,13.44,112,53.76,58.24,East,Amazon,New
2026-05-05,SKU-005,Smart Scale,6,34,18.02,204,108.12,95.88,East,Shopify,New
2026-05-05,SKU-006,Resistance Bands,9,12,6.96,108,62.64,45.36,North,Shopify,New
2026-05-05,SKU-007,Meal Prep Container,7,18,8.64,126,60.48,65.52,Online,Amazon,Returning
2026-05-05,SKU-008,Trail Mix Pack,2,24,12.72,48,25.44,22.56,North,Wholesale,Returning
2026-05-05,SKU-009,Vitamin Organizer,5,30,17.4,150,87.0,63.0,East,Shopify,New
2026-05-05,SKU-010,Foam Roller,4,36,17.28,144,69.12,74.88,East,Shopify,New
2026-05-05,SKU-011,Sports Towel,4,14,7.42,56,29.68,26.32,North,Retail,Wholesale
2026-05-05,SKU-013,Knee Support,13,26,12.48,338,162.24,175.76,East,Wholesale,Returning
2026-05-05,SKU-014,Gym Gloves,20,32,16.96,640,339.2,300.8,North,Retail,Wholesale
2026-05-05,SKU-015,Jump Rope,7,38,22.04,266,154.28,111.72,West,Wholesale,New
2026-05-05,SKU-017,Compression Sleeve,6,22,11.66,132,69.96,62.04,West,Amazon,Returning
2026-05-05,SKU-018,Training Cone,12,28,16.24,336,194.88,141.12,South,Wholesale,New
2026-05-05,SKU-019,Water Filter,18,34,16.32,612,293.76,318.24,South,Shopify,Returning
2026-05-05,SKU-020,Energy Gel,15,40,21.2,600,318.0,282.0,North,Retail,New
2026-05-06,SKU-001,Hydration Bottle,2,10,4.8,20,9.6,10.4,North,Retail,Returning
2026-05-06,SKU-002,Protein Bar Box,2,16,8.48,32,16.96,15.04,East,Shopify,New
2026-05-06,SKU-003,Yoga Mat,3,22,12.76,66,38.28,27.72,Online,Amazon,New
2026-05-06,SKU-004,Running Socks,6,28,13.44,168,80.64,87.36,North,Wholesale,VIP
2026-05-06,SKU-005,Smart Scale,6,34,18.02,204,108.12,95.88,West,Retail,New
2026-05-06,SKU-006,Resistance Bands,11,12,6.96,132,76.56,55.44,Online,Wholesale,New
2026-05-06,SKU-007,Meal Prep Container,10,18,8.64,180,86.4,93.6,South,Wholesale,Returning
2026-05-06,SKU-009,Vitamin Organizer,4,30,17.4,120,69.6,50.4,West,Wholesale,New
2026-05-06,SKU-010,Foam Roller,9,36,17.28,324,155.52,168.48,East,Retail,Returning
2026-05-06,SKU-011,Sports Towel,10,14,7.42,140,74.2,65.8,Online,Retail,VIP
2026-05-06,SKU-012,Electrolyte Pack,9,20,11.6,180,104.4,75.6,West,Retail,VIP
2026-05-06,SKU-013,Knee Support,13,26,12.48,338,162.24,175.76,West,Shopify,Wholesale
2026-05-06,SKU-014,Gym Gloves,12,32,16.96,384,203.52,180.48,North,Retail,Returning
2026-05-06,SKU-015,Jump Rope,2,38,22.04,76,44.08,31.92,East,Amazon,New
2026-05-06,SKU-016,Massage Ball,10,16,7.68,160,76.8,83.2,North,Retail,Returning
2026-05-06,SKU-018,Training Cone,9,28,16.24,252,146.16,105.84,South,Shopify,Returning
2026-05-06,SKU-019,Water Filter,17,34,16.32,578,277.44,300.56,North,Amazon,Returning
2026-05-06,SKU-020,Energy Gel,13,40,21.2,520,275.6,244.4,South,Retail,Returning
2026-05-07,SKU-001,Hydration Bottle,1,10,4.8,10,4.8,5.2,Online,Wholesale,VIP
2026-05-07,SKU-002,Protein Bar Box,3,16,8.48,48,25.44,22.56,West,Wholesale,Returning
2026-05-07,SKU-003,Yoga Mat,2,22,12.76,44,25.52,18.48,East,Shopify,New
2026-05-07,SKU-004,Running Socks,7,28,13.44,196,94.08,101.92,Online,Retail,Returning
2026-05-07,SKU-005,Smart Scale,7,34,18.02,238,126.14,111.86,North,Amazon,VIP
2026-05-07,SKU-006,Resistance Bands,8,12,6.96,96,55.68,40.32,South,Retail,VIP
2026-05-07,SKU-008,Trail Mix Pack,3,24,12.72,72,38.16,33.84,East,Shopify,Returning
2026-05-07,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,North,Amazon,Returning
2026-05-07,SKU-011,Sports Towel,9,14,7.42,126,66.78,59.22,West,Wholesale,New
2026-05-07,SKU-012,Electrolyte Pack,6,20,11.6,120,69.6,50.4,North,Wholesale,Returning
2026-05-07,SKU-013,Knee Support,11,26,12.48,286,137.28,148.72,East,Retail,Returning
2026-05-07,SKU-014,Gym Gloves,16,32,16.96,512,271.36,240.64,East,Retail,Returning
2026-05-07,SKU-015,Jump Rope,8,38,22.04,304,176.32,127.68,Online,Wholesale,VIP
2026-05-07,SKU-016,Massage Ball,3,16,7.68,48,23.04,24.96,North,Retail,New
2026-05-07,SKU-017,Compression Sleeve,14,22,11.66,308,163.24,144.76,East,Shopify,Returning
2026-05-07,SKU-018,Training Cone,11,28,16.24,308,178.64,129.36,North,Wholesale,New
2026-05-07,SKU-019,Water Filter,13,34,16.32,442,212.16,229.84,West,Wholesale,Wholesale
2026-05-07,SKU-020,Energy Gel,14,40,21.2,560,296.8,263.2,West,Retail,Wholesale
2026-05-08,SKU-001,Hydration Bottle,2,10,4.8,20,9.6,10.4,East,Retail,New
2026-05-08,SKU-002,Protein Bar Box,4,16,8.48,64,33.92,30.08,West,Shopify,Wholesale
2026-05-08,SKU-003,Yoga Mat,5,22,12.76,110,63.8,46.2,West,Amazon,VIP
2026-05-08,SKU-004,Running Socks,6,28,13.44,168,80.64,87.36,Online,Shopify,New
2026-05-08,SKU-005,Smart Scale,6,34,18.02,204,108.12,95.88,South,Retail,VIP
2026-05-08,SKU-006,Resistance Bands,9,12,6.96,108,62.64,45.36,North,Amazon,VIP
2026-05-08,SKU-007,Meal Prep Container,14,18,8.64,252,120.96,131.04,North,Wholesale,Returning
2026-05-08,SKU-008,Trail Mix Pack,1,24,12.72,24,12.72,11.28,South,Amazon,VIP
2026-05-08,SKU-009,Vitamin Organizer,8,30,17.4,240,139.2,100.8,South,Shopify,Returning
2026-05-08,SKU-010,Foam Roller,10,36,17.28,360,172.8,187.2,West,Retail,Wholesale
2026-05-08,SKU-011,Sports Towel,7,14,7.42,98,51.94,46.06,West,Shopify,Returning
2026-05-08,SKU-012,Electrolyte Pack,7,20,11.6,140,81.2,58.8,Online,Shopify,Returning
2026-05-08,SKU-013,Knee Support,15,26,12.48,390,187.2,202.8,South,Shopify,Returning
2026-05-08,SKU-014,Gym Gloves,19,32,16.96,608,322.24,285.76,West,Wholesale,Wholesale
2026-05-08,SKU-015,Jump Rope,5,38,22.04,190,110.2,79.8,North,Shopify,New
2026-05-08,SKU-017,Compression Sleeve,7,22,11.66,154,81.62,72.38,East,Wholesale,New
2026-05-08,SKU-018,Training Cone,9,28,16.24,252,146.16,105.84,Online,Amazon,Returning
2026-05-08,SKU-019,Water Filter,16,34,16.32,544,261.12,282.88,East,Amazon,Returning
2026-05-09,SKU-001,Hydration Bottle,5,10,4.8,50,24.0,26.0,East,Amazon,Returning
2026-05-09,SKU-002,Protein Bar Box,7,16,8.48,112,59.36,52.64,West,Wholesale,Returning
2026-05-09,SKU-003,Yoga Mat,4,22,12.76,88,51.04,36.96,North,Amazon,New
2026-05-09,SKU-004,Running Socks,6,28,13.44,168,80.64,87.36,South,Wholesale,New
2026-05-09,SKU-005,Smart Scale,6,34,18.02,204,108.12,95.88,East,Amazon,Returning
2026-05-09,SKU-006,Resistance Bands,10,12,6.96,120,69.6,50.4,West,Shopify,New
2026-05-09,SKU-007,Meal Prep Container,17,18,8.64,306,146.88,159.12,South,Wholesale,New
2026-05-09,SKU-008,Trail Mix Pack,7,24,12.72,168,89.04,78.96,West,Amazon,New
2026-05-09,SKU-009,Vitamin Organizer,7,30,17.4,210,121.8,88.2,South,Retail,VIP
2026-05-09,SKU-010,Foam Roller,2,36,17.28,72,34.56,37.44,South,Shopify,Returning
2026-05-09,SKU-011,Sports Towel,6,14,7.42,84,44.52,39.48,East,Wholesale,New
2026-05-09,SKU-012,Electrolyte Pack,10,20,11.6,200,116.0,84.0,Online,Retail,Returning
2026-05-09,SKU-014,Gym Gloves,14,32,16.96,448,237.44,210.56,East,Shopify,VIP
2026-05-09,SKU-015,Jump Rope,14,38,22.04,532,308.56,223.44,West,Retail,New
2026-05-09,SKU-016,Massage Ball,8,16,7.68,128,61.44,66.56,East,Amazon,New
2026-05-09,SKU-017,Compression Sleeve,15,22,11.66,330,174.9,155.1,East,Amazon,VIP
2026-05-09,SKU-018,Training Cone,14,28,16.24,392,227.36,164.64,South,Retail,New
2026-05-09,SKU-019,Water Filter,22,34,16.32,748,359.04,388.96,West,Retail,Returning
2026-05-09,SKU-020,Energy Gel,24,40,21.2,960,508.8,451.2,Online,Wholesale,Returning
2026-05-10,SKU-003,Yoga Mat,5,22,12.76,110,63.8,46.2,East,Shopify,Returning
2026-05-10,SKU-004,Running Socks,10,28,13.44,280,134.4,145.6,South,Amazon,New
2026-05-10,SKU-005,Smart Scale,8,34,18.02,272,144.16,127.84,South,Amazon,Returning
2026-05-10,SKU-006,Resistance Bands,15,12,6.96,180,104.4,75.6,North,Shopify,Returning
2026-05-10,SKU-007,Meal Prep Container,13,18,8.64,234,112.32,121.68,West,Wholesale,Wholesale
2026-05-10,SKU-009,Vitamin Organizer,5,30,17.4,150,87.0,63.0,East,Shopify,Returning
2026-05-10,SKU-010,Foam Roller,8,36,17.28,288,138.24,149.76,South,Shopify,New
2026-05-10,SKU-011,Sports Towel,11,14,7.42,154,81.62,72.38,Online,Retail,Returning
2026-05-10,SKU-012,Electrolyte Pack,12,20,11.6,240,139.2,100.8,North,Shopify,New
2026-05-10,SKU-013,Knee Support,20,26,12.48,520,249.6,270.4,South,Shopify,New
2026-05-10,SKU-014,Gym Gloves,19,32,16.96,608,322.24,285.76,West,Amazon,New
2026-05-10,SKU-015,Jump Rope,15,38,22.04,570,330.6,239.4,North,Retail,VIP
2026-05-10,SKU-016,Massage Ball,5,16,7.68,80,38.4,41.6,East,Wholesale,Returning
2026-05-10,SKU-017,Compression Sleeve,10,22,11.66,220,116.6,103.4,East,Retail,VIP
2026-05-10,SKU-018,Training Cone,13,28,16.24,364,211.12,152.88,North,Amazon,Returning
2026-05-10,SKU-019,Water Filter,16,34,16.32,544,261.12,282.88,South,Shopify,New
2026-05-10,SKU-020,Energy Gel,21,40,21.2,840,445.2,394.8,South,Wholesale,Returning
2026-05-11,SKU-001,Hydration Bottle,3,10,4.8,30,14.4,15.6,West,Amazon,New
2026-05-11,SKU-002,Protein Bar Box,12,16,8.48,192,101.76,90.24,South,Wholesale,Returning
2026-05-11,SKU-003,Yoga Mat,11,22,12.76,242,140.36,101.64,North,Amazon,VIP
2026-05-11,SKU-004,Running Socks,6,28,13.44,168,80.64,87.36,South,Wholesale,Returning
2026-05-11,SKU-006,Resistance Bands,7,12,6.96,84,48.72,35.28,North,Wholesale,Returning
2026-05-11,SKU-007,Meal Prep Container,11,18,8.64,198,95.04,102.96,Online,Wholesale,New
2026-05-11,SKU-009,Vitamin Organizer,6,30,17.4,180,104.4,75.6,Online,Wholesale,Returning
2026-05-11,SKU-010,Foam Roller,5,36,17.28,180,86.4,93.6,Online,Shopify,Returning
2026-05-11,SKU-011,Sports Towel,11,14,7.42,154,81.62,72.38,West,Retail,New
2026-05-11,SKU-012,Electrolyte Pack,6,20,11.6,120,69.6,50.4,South,Shopify,VIP
2026-05-11,SKU-013,Knee Support,17,26,12.48,442,212.16,229.84,North,Retail,Returning
2026-05-11,SKU-014,Gym Gloves,22,32,16.96,704,373.12,330.88,North,Retail,VIP
2026-05-11,SKU-015,Jump Rope,7,38,22.04,266,154.28,111.72,South,Amazon,Returning
2026-05-11,SKU-016,Massage Ball,7,16,7.68,112,53.76,58.24,Online,Wholesale,New
2026-05-11,SKU-017,Compression Sleeve,10,22,11.66,220,116.6,103.4,South,Amazon,Returning
2026-05-11,SKU-018,Training Cone,9,28,16.24,252,146.16,105.84,West,Wholesale,Returning
2026-05-11,SKU-019,Water Filter,14,34,16.32,476,228.48,247.52,North,Amazon,VIP
2026-05-11,SKU-020,Energy Gel,21,40,21.2,840,445.2,394.8,West,Amazon,New
2026-05-12,SKU-004,Running Socks,4,28,13.44,112,53.76,58.24,Online,Retail,New
2026-05-12,SKU-006,Resistance Bands,8,12,6.96,96,55.68,40.32,Online,Shopify,Returning
2026-05-12,SKU-007,Meal Prep Container,12,18,8.64,216,103.68,112.32,Online,Wholesale,VIP
2026-05-12,SKU-008,Trail Mix Pack,1,24,12.72,24,12.72,11.28,North,Amazon,New
2026-05-12,SKU-009,Vitamin Organizer,5,30,17.4,150,87.0,63.0,West,Wholesale,Wholesale
2026-05-12,SKU-010,Foam Roller,8,36,17.28,288,138.24,149.76,West,Retail,New
2026-05-12,SKU-011,Sports Towel,13,14,7.42,182,96.46,85.54,East,Amazon,New
2026-05-12,SKU-012,Electrolyte Pack,13,20,11.6,260,150.8,109.2,West,Retail,Returning
2026-05-12,SKU-013,Knee Support,19,26,12.48,494,237.12,256.88,East,Amazon,New
2026-05-12,SKU-014,Gym Gloves,19,32,16.96,608,322.24,285.76,West,Wholesale,New
2026-05-12,SKU-015,Jump Rope,8,38,22.04,304,176.32,127.68,West,Retail,Returning
2026-05-12,SKU-016,Massage Ball,7,16,7.68,112,53.76,58.24,West,Amazon,Returning
2026-05-12,SKU-017,Compression Sleeve,12,22,11.66,264,139.92,124.08,East,Wholesale,Wholesale
2026-05-12,SKU-018,Training Cone,8,28,16.24,224,129.92,94.08,North,Retail,Returning
2026-05-12,SKU-019,Water Filter,25,34,16.32,850,408.0,442.0,West,Retail,New
2026-05-12,SKU-020,Energy Gel,19,40,21.2,760,402.8,357.2,East,Retail,VIP
2026-05-13,SKU-001,Hydration Bottle,1,10,4.8,10,4.8,5.2,South,Wholesale,New
2026-05-13,SKU-002,Protein Bar Box,5,16,8.48,80,42.4,37.6,South,Wholesale,VIP
2026-05-13,SKU-003,Yoga Mat,4,22,12.76,88,51.04,36.96,South,Wholesale,New
2026-05-13,SKU-004,Running Socks,10,28,13.44,280,134.4,145.6,Online,Amazon,New
2026-05-13,SKU-005,Smart Scale,5,34,18.02,170,90.1,79.9,East,Amazon,Returning
2026-05-13,SKU-006,Resistance Bands,7,12,6.96,84,48.72,35.28,North,Retail,Returning
2026-05-13,SKU-007,Meal Prep Container,8,18,8.64,144,69.12,74.88,West,Wholesale,Wholesale
2026-05-13,SKU-008,Trail Mix Pack,1,24,12.72,24,12.72,11.28,North,Amazon,New
2026-05-13,SKU-010,Foam Roller,5,36,17.28,180,86.4,93.6,North,Retail,Returning
2026-05-13,SKU-012,Electrolyte Pack,9,20,11.6,180,104.4,75.6,South,Wholesale,Returning
2026-05-13,SKU-013,Knee Support,13,26,12.48,338,162.24,175.76,West,Wholesale,VIP
2026-05-13,SKU-014,Gym Gloves,15,32,16.96,480,254.4,225.6,West,Wholesale,New
2026-05-13,SKU-016,Massage Ball,12,16,7.68,192,92.16,99.84,North,Retail,New
2026-05-13,SKU-017,Compression Sleeve,9,22,11.66,198,104.94,93.06,North,Wholesale,VIP
2026-05-13,SKU-018,Training Cone,9,28,16.24,252,146.16,105.84,South,Wholesale,Returning
2026-05-13,SKU-020,Energy Gel,13,40,21.2,520,275.6,244.4,West,Retail,Returning
2026-05-14,SKU-002,Protein Bar Box,3,16,8.48,48,25.44,22.56,West,Shopify,Returning
